Season,Name,Basin,BasinName,OceanCode,Ocean,StormType,MaxWindMPH,MaxWindKM,MinPressure,StartDate,EndDate,StormLength,Lat,Lon
1986,OWEN,WP,West Pacific,P,Pacific,Extratropical,52,84,985,26JUN1986,06JUL1986,10,17.9,127.9
1986,PEGGY,WP,West Pacific,P,Pacific,Tropical,127,204,900,30JUN1986,12JUL1986,12,16.4,131.8
1986,DARBY,EP,East Pacific,P,Pacific,Tropical,40,64,,03JUL1986,07JUL1986,4,18.1,-111.5
1986,ROGER,WP,West Pacific,P,Pacific,Tropical,86,138,955,11JUL1986,18JUL1986,7,25.2,129.9
1986,ESTELLE,EP,East Pacific,P,Pacific,Tropical,132,212,,16JUL1986,26JUL1986,10,14.6,-134.6
1986,FRANK,EP,East Pacific,P,Pacific,Tropical,86,138,,24JUL1986,03AUG1986,10,17.8,-131.6
1986,SARAH(2),WP,West Pacific,P,Pacific,Extratropical,63,101,980,29JUL1986,09AUG1986,11,21.1,127.8
1986,GEORGETTE,WP,West Pacific,P,Pacific,Tropical,69,111,970,03AUG1986,15AUG1986,12,15.9,169.9
1986,TIP,WP,West Pacific,P,Pacific,Extratropical,81,130,965,10AUG1986,28AUG1986,18,25.4,153.1
1986,CHARLEY,NA,North Atlantic,A,Atlantic,Extratropical,81,130,980,13AUG1986,30AUG1986,17,36.5,-75.8
1986,VERA,WP,West Pacific,P,Pacific,Extratropical,104,167,925,13AUG1986,02SEP1986,20,22,145.5
1986,HOWARD,EP,East Pacific,P,Pacific,Tropical,40,64,,16AUG1986,18AUG1986,2,17.8,-105.7
1986,WAYNE,WP,West Pacific,P,Pacific,Tropical,86,138,955,16AUG1986,06SEP1986,21,23.1,118.2
1986,ISIS,EP,East Pacific,P,Pacific,Tropical,52,84,,19AUG1986,24AUG1986,5,16.7,-120.2
1986,JAVIER,EP,East Pacific,P,Pacific,Tropical,132,212,,20AUG1986,31AUG1986,11,17.1,-110.8
1986,KAY,EP,East Pacific,P,Pacific,Tropical,46,74,,28AUG1986,03SEP1986,6,18.7,-120.3
1986,TD0902,WP,West Pacific,P,Pacific,Extratropical,40,64,992,28AUG1986,07SEP1986,10,30.8,139.4
1986,DANIELLE,NA,North Atlantic,A,Atlantic,Tropical,58,93,1000,07SEP1986,10SEP1986,3,12.2,-59.4
1986,EARL,NA,North Atlantic,A,Atlantic,Extratropical,104,167,979,10SEP1986,20SEP1986,10,27.2,-55.4
1986,ABBY,WP,West Pacific,P,Pacific,Extratropical,98,158,945,12SEP1986,24SEP1986,12,21.8,123.7
1986,LESTER,EP,East Pacific,P,Pacific,Tropical,52,84,,13SEP1986,17SEP1986,4,16,-136.3
1986,MADELINE,EP,East Pacific,P,Pacific,Tropical,69,111,,15SEP1986,22SEP1986,7,13.2,-118.2
1986,BEN,WP,West Pacific,P,Pacific,Extratropical,115,185,920,18SEP1986,02OCT1986,14,20,139.7
1986,NEWTON,EP,East Pacific,P,Pacific,Tropical,86,138,,18SEP1986,24SEP1986,6,25.2,-109.9
1986,ORLENE,EP,East Pacific,P,Pacific,Tropical,81,130,,21SEP1986,25SEP1986,4,14.8,-140.3
1986,PAINE,EP,East Pacific,P,Pacific,Tropical,98,158,,28SEP1986,02OCT1986,4,22.5,-109.1
1986,CARMEN,WP,West Pacific,P,Pacific,Extratropical,98,158,940,01OCT1986,11OCT1986,10,19.7,138.4
1986,DOM,WP,West Pacific,P,Pacific,Tropical,46,74,996,05OCT1986,12OCT1986,7,15.5,115
1986,ELLEN,WP,West Pacific,P,Pacific,Tropical,81,130,965,09OCT1986,20OCT1986,11,17.6,117.8
1986,FORREST,WP,West Pacific,P,Pacific,Extratropical,104,167,930,13OCT1986,23OCT1986,10,20,143.3
1986,ROSLYN,EP,East Pacific,P,Pacific,Extratropical,144,232,,15OCT1986,22OCT1986,7,13.4,-110.1
1986,GEORGIA,WP,West Pacific,P,Pacific,Tropical,52,84,985,17OCT1986,23OCT1986,6,11.6,127.4
1986,HERBERT,WP,West Pacific,P,Pacific,Tropical,69,111,985,06NOV1986,12NOV1986,6,13.7,114.3
1986,IDA,WP,West Pacific,P,Pacific,Tropical,58,93,985,10NOV1986,18NOV1986,8,9.4,127.3
1986,JOE,WP,West Pacific,P,Pacific,Tropical,98,158,940,17NOV1986,25NOV1986,8,18.1,123.9
1986,FRANCES,NA,North Atlantic,A,Atlantic,Tropical,86,138,1000,18NOV1986,21NOV1986,3,27.8,-59.6
1986,KIM,WP,West Pacific,P,Pacific,Tropical,127,204,905,27NOV1986,13DEC1986,16,15.5,145.3
1986,LEX,WP,West Pacific,P,Pacific,Tropical,58,93,994,02DEC1986,08DEC1986,6,9.3,159.8
1986,MARGE,WP,West Pacific,P,Pacific,Tropical,98,158,950,12DEC1986,25DEC1986,13,9.1,128.5
1986,NORRIS,WP,West Pacific,P,Pacific,Tropical,98,158,955,21DEC1986,03JAN1987,13,13.8,137.7
1985,ANETY,SI,South Indian,I,Indian,Tropical,41,66,1003,20NOV1984,23NOV1984,3,-14.2,48.5
1985,BOBALAHY,SI,South Indian,I,Indian,Tropical,51,82,984,03DEC1984,11DEC1984,8,-18,73.2
1985,EMMA,SI,South Indian,I,Indian,Not Reported,75,121,967,03DEC1984,13DEC1984,10,-13.6,106.6
1985,FRANK,SI,South Indian,I,Indian,Not Reported,98,158,950,19DEC1984,28DEC1984,9,-17.5,118.7
1985,MONICA,SP,South Pacific,P,Pacific,Not Reported,63,101,982,25DEC1984,03JAN1985,9,-17.4,153.7
1985,HSK0785,SP,South Pacific,P,Pacific,Not Reported,52,84,987,26DEC1984,28DEC1984,2,-8.5,179
1985,FABIAN(1),WP,West Pacific,P,Pacific,Tropical,58,93,990,04JAN1985,13JAN1985,9,12.5,132
1985,ELSIE,WP,West Pacific,P,Pacific,Tropical,40,64,1000,07JAN1985,11JAN1985,4,7.3,153.6
1985,DRENA,SP,South Pacific,P,Pacific,Not Reported,52,84,987,09JAN1985,16JAN1985,7,-14.3,-174.2
1985,CELESTINA,SI,South Indian,I,Indian,Extratropical,60,97,976,12JAN1985,23JAN1985,11,-16.3,56.1
1985,ERIC,SP,South Pacific,P,Pacific,Not Reported,92,148,955,14JAN1985,20JAN1985,6,-17,174.8
1985,NIGEL,SP,South Pacific,P,Pacific,Not Reported,92,148,955,14JAN1985,28JAN1985,14,-16.8,175
1985,ODETTE,SP,South Pacific,P,Pacific,Not Reported,115,185,930,16JAN1985,21JAN1985,5,-16.3,158.5
1985,FREDA,SP,South Pacific,P,Pacific,Not Reported,92,148,955,25JAN1985,30JAN1985,5,-24.1,-169
1985,GERTIE,SI,South Indian,I,Indian,Not Reported,69,111,973,26JAN1985,03FEB1985,8,-19.5,117.2
1985,DITRA,SI,South Indian,I,Indian,Tropical,71,114,966,27JAN1985,01FEB1985,5,-19.8,62.9
1985,ESITERA,SI,South Indian,I,Indian,Tropical,51,82,984,03FEB1985,11FEB1985,8,-16,64
1985,HUBERT,SI,South Indian,I,Indian,Not Reported,92,148,954,10FEB1985,19FEB1985,9,-17,114.4
1985,GERIMENA,SI,South Indian,I,Indian,Not Reported,51,82,984,11FEB1985,04MAR1985,21,-17,52.6
1985,ISOBEL,SI,South Indian,I,Indian,Not Reported,86,138,960,11FEB1985,22FEB1985,11,-15.6,105
1985,FELISKA,SI,South Indian,I,Indian,Tropical,60,97,976,12FEB1985,18FEB1985,6,-12.8,45.4
1985,JACOB,SI,South Indian,I,Indian,Not Reported,86,138,950,15FEB1985,28FEB1985,13,-15.5,113
1985,PIERRE,SP,South Pacific,P,Pacific,Not Reported,58,93,986,18FEB1985,24FEB1985,6,-18.5,148.6
1985,REBECCA,SP,South Pacific,P,Pacific,Not Reported,46,74,994,20FEB1985,23FEB1985,3,-12.3,140.4
1985,KIRSTY,SI,South Indian,I,Indian,Not Reported,127,204,920,01MAR1985,19MAR1985,18,-14.7,85.4
1985,GAVIN,SP,South Pacific,P,Pacific,Not Reported,58,93,985,02MAR1985,09MAR1985,7,-18.7,173
1985,LINDSAY,SI,South Indian,I,Indian,Not Reported,92,148,950,06MAR1985,11MAR1985,5,-16.2,120.8
1985,HINA,SP,South Pacific,P,Pacific,Not Reported,138,222,910,11MAR1985,20MAR1985,9,-16.5,175.2
1985,SANDY,SP,South Pacific,P,Pacific,Not Reported,121,195,953,20MAR1985,26MAR1985,6,-14.5,138.7
1985,TANYA,SP,South Pacific,P,Pacific,Not Reported,63,101,982,27MAR1985,01APR1985,5,-13.7,147.4
1985,HELISAONINA,SI,South Indian,I,Indian,Tropical,94,151,941,10APR1985,18APR1985,8,-17.7,63.3
1985,MARGOT,SI,South Indian,I,Indian,Not Reported,98,158,942,10APR1985,25APR1985,15,-13.9,103.1
1985,GRETEL,SI,South Indian,I,Indian,Not Reported,58,93,984,12APR1985,14APR1985,2,-11.9,131.3
1985,GAY,WP,West Pacific,P,Pacific,Extratropical,92,148,950,20MAY1985,28MAY1985,8,21.6,129.1
1985,ANDRES,EP,East Pacific,P,Pacific,Tropical,69,111,,05JUN1985,12JUN1985,7,17,-109.8
1985,BLANCA,EP,East Pacific,P,Pacific,Tropical,121,195,,06JUN1985,16JUN1985,10,16.5,-114.6
1985,CARLOS,EP,East Pacific,P,Pacific,Tropical,40,64,,07JUN1985,10JUN1985,3,8.8,-120.5
1985,TD0617,WP,West Pacific,P,Pacific,Tropical,40,64,990,14JUN1985,22JUN1985,8,16.6,112.1
1985,HAL,WP,West Pacific,P,Pacific,Extratropical,92,148,960,19JUN1985,27JUN1985,8,18.6,122.8
1985,IRMA,WP,West Pacific,P,Pacific,Extratropical,92,148,960,24JUN1985,07JUL1985,13,25.8,130.3
1985,DOLORES,EP,East Pacific,P,Pacific,Tropical,115,185,,26JUN1985,05JUL1985,9,17.5,-122.8
1985,ENRIQUE,EP,East Pacific,P,Pacific,Tropical,40,64,,27JUN1985,05JUL1985,8,12.4,-129.9
1985,FEFA,EP,East Pacific,P,Pacific,Tropical,69,111,,02JUL1985,06JUL1985,4,19.3,-107.8
1985,GUILLERMO,EP,East Pacific,P,Pacific,Tropical,58,93,,07JUL1985,12JUL1985,5,19.6,-110.5
1985,ANA,NA,North Atlantic,A,Atlantic,Extratropical,69,111,996,15JUL1985,19JUL1985,4,44.2,-60.3
1985,HILDA,EP,East Pacific,P,Pacific,Tropical,40,64,,18JUL1985,20JUL1985,2,21.5,-113.5
1985,JIMENA,EP,East Pacific,P,Pacific,Tropical,132,212,,20JUL1985,29JUL1985,9,18,-116.1
1985,BOB,NA,North Atlantic,A,Atlantic,Tropical,75,121,1002,21JUL1985,26JUL1985,5,30.5,-80.5
1985,IGNACIO,EP,East Pacific,P,Pacific,Tropical,132,212,,21JUL1985,27JUL1985,6,14.8,-143.8
1985,JEFF,WP,West Pacific,P,Pacific,Extratropical,81,130,970,21JUL1985,03AUG1985,13,26,123.7
1985,KEVIN,EP,East Pacific,P,Pacific,Tropical,63,101,,29JUL1985,06AUG1985,8,19.9,-117.6
1985,LINDA,EP,East Pacific,P,Pacific,Tropical,52,84,,29JUL1985,09AUG1985,11,13.7,-131.8
1985,KIT,WP,West Pacific,P,Pacific,Extratropical,86,138,960,31JUL1985,17AUG1985,17,31.5,127.9
1985,MARTY,EP,East Pacific,P,Pacific,Tropical,75,121,,06AUG1985,13AUG1985,7,17.4,-113.7
1985,CLAUDETTE,NA,North Atlantic,A,Atlantic,Extratropical,86,138,980,09AUG1985,17AUG1985,8,35.8,-40
1985,LEE,WP,West Pacific,P,Pacific,Extratropical,69,111,975,09AUG1985,16AUG1985,7,28.4,127.4
1985,DANNY,NA,North Atlantic,A,Atlantic,Extratropical,92,148,987,12AUG1985,20AUG1985,8,28.9,-92.6
1985,MIMIE,WP,West Pacific,P,Pacific,Extratropical,75,121,975,14AUG1985,21AUG1985,7,30.1,123.4
1985,NELSON,WP,West Pacific,P,Pacific,Tropical,92,148,950,16AUG1985,25AUG1985,9,24.5,125.8
1985,NORA,EP,East Pacific,P,Pacific,Tropical,46,74,,19AUG1985,23AUG1985,4,19,-122
1985,ODESSA,WP,West Pacific,P,Pacific,Tropical,92,148,955,22AUG1985,02SEP1985,11,28.2,137
1985,OLAF,EP,East Pacific,P,Pacific,Tropical,86,138,,22AUG1985,31AUG1985,9,20,-115.7
1985,PAT,WP,West Pacific,P,Pacific,Extratropical,86,138,955,24AUG1985,02SEP1985,9,30.9,130.4
1985,RUBY,WP,West Pacific,P,Pacific,Extratropical,63,101,985,26AUG1985,04SEP1985,9,25.5,143.8
1985,PAULINE,EP,East Pacific,P,Pacific,Tropical,86,138,,27AUG1985,09SEP1985,13,18.2,-138.1
1985,ELENA,NA,North Atlantic,A,Atlantic,Tropical,127,204,953,28AUG1985,04SEP1985,7,28.9,-84.8
1985,SKIP,WP,West Pacific,P,Pacific,Tropical,86,138,970,31AUG1985,08SEP1985,8,31.7,176.2
1985,RICK,EP,East Pacific,P,Pacific,Tropical,144,232,,01SEP1985,12SEP1985,11,17.2,-139.4
1985,TESS,WP,West Pacific,P,Pacific,Tropical,81,130,970,01SEP1985,09SEP1985,8,19.9,113.4
1985,SANDRA,EP,East Pacific,P,Pacific,Tropical,127,204,,05SEP1985,17SEP1985,12,15.5,-109.5
1985,VAL,WP,West Pacific,P,Pacific,Tropical,52,84,996,13SEP1985,18SEP1985,5,19,130.5
1985,FABIAN,NA,North Atlantic,A,Atlantic,Tropical,63,101,994,15SEP1985,19SEP1985,4,28.1,-61.2
1985,TERRY,EP,East Pacific,P,Pacific,Tropical,115,185,,15SEP1985,24SEP1985,9,18.2,-110.7
1985,GLORIA,NA,North Atlantic,A,Atlantic,Extratropical,144,232,920,16SEP1985,02OCT1985,16,25.1,-70.9
1985,VIVIAN,EP,East Pacific,P,Pacific,Tropical,40,64,,18SEP1985,21SEP1985,3,15.2,-118.2
1985,WINONA,WP,West Pacific,P,Pacific,Extratropical,52,84,990,18SEP1985,24SEP1985,6,19.3,111.7
1985,HENRI,NA,North Atlantic,A,Atlantic,Tropical,58,93,996,21SEP1985,25SEP1985,4,36,-74.1
1985,ANDY,WP,West Pacific,P,Pacific,Tropical,63,101,985,24SEP1985,02OCT1985,8,18.8,111.4
1985,BRENDAN,WP,West Pacific,P,Pacific,Extratropical,98,158,955,30SEP1985,08OCT1985,8,24.5,122.8
1985,ISABEL,NA,North Atlantic,A,Atlantic,Tropical,69,111,997,07OCT1985,15OCT1985,8,26.3,-72
1985,WALDO,EP,East Pacific,P,Pacific,Extratropical,104,167,,07OCT1985,09OCT1985,2,23.1,-108.3
1985,CECIL,WP,West Pacific,P,Pacific,Tropical,92,148,960,11OCT1985,17OCT1985,6,14.4,113.5
1985,DOT,WP,West Pacific,P,Pacific,Tropical,138,222,895,11OCT1985,22OCT1985,11,14.6,131.2
1985,ELLIS,WP,West Pacific,P,Pacific,Tropical,58,93,996,15OCT1985,23OCT1985,8,9.3,149.9
1985,FAYE,WP,West Pacific,P,Pacific,Extratropical,86,138,965,22OCT1985,01NOV1985,10,21.6,124.8
1985,NELE,EP,East Pacific,P,Pacific,Tropical,92,148,,23OCT1985,30OCT1985,7,14.2,-164.2
1985,XINA,EP,East Pacific,P,Pacific,Tropical,115,185,,25OCT1985,05NOV1985,11,16.5,-121.3
1985,JUAN,NA,North Atlantic,A,Atlantic,Extratropical,86,138,971,26OCT1985,01NOV1985,6,29.4,-92
1985,KATE,NA,North Atlantic,A,Atlantic,Extratropical,121,195,954,15NOV1985,23NOV1985,8,25.2,-85.3
1985,GORDON,WP,West Pacific,P,Pacific,Tropical,46,74,998,20NOV1985,26NOV1985,6,8,112
1985,HOPE,WP,West Pacific,P,Pacific,Extratropical,104,167,950,17DEC1985,25DEC1985,8,13.5,132.4
1985,IRVING,WP,West Pacific,P,Pacific,Tropical,58,93,992,17DEC1985,22DEC1985,5,7.6,114.3
1984,OSCAR,SI,South Indian,I,Indian,Not Reported,86,138,968,22OCT1983,01NOV1983,10,-16.3,89.3
1984,PEARL,SI,South Indian,I,Indian,Not Reported,,,998,11NOV1983,14NOV1983,3,-16.3,89.3
1984,QUENTON,SI,South Indian,I,Indian,Not Reported,104,167,955,26NOV1983,30NOV1983,4,-17.4,119
1984,ANDRY,SI,South Indian,I,Indian,Tropical,106,171,927,05DEC1983,14DEC1983,9,-11,52.6
1984,FRITZ,SP,South Pacific,P,Pacific,Not Reported,52,84,990,09DEC1983,13DEC1983,4,-15.6,152.2
1984,BAKOLY,SI,South Indian,I,Indian,Tropical,106,171,927,19DEC1983,31DEC1983,12,-15.2,57.3
1984,ATU,SP,South Pacific,P,Pacific,Not Reported,52,84,987,27DEC1983,30DEC1983,3,-17.9,170
1984,TIM,SI,South Indian,I,Indian,Not Reported,63,101,980,02JAN1984,10JAN1984,8,-11.3,103.3
1984,CABOTO,SI,South Indian,I,Indian,Tropical,41,66,991,04JAN1984,10JAN1984,6,-16.2,43.8
1984,GRACE,SP,South Pacific,P,Pacific,Not Reported,81,130,970,11JAN1984,19JAN1984,8,-20.9,153.9
1984,DOMOINA,SI,South Indian,I,Indian,Tropical,60,97,976,16JAN1984,02FEB1984,17,-21.9,40.3
1984,EDOARA,SI,South Indian,I,Indian,Tropical,41,66,991,21JAN1984,26JAN1984,5,-17.9,67.2
1984,VIVIENNE/FAN,SI,South Indian,I,Indian,Tropical,75,121,975,23JAN1984,30JAN1984,7,-15.3,80.9
1984,GALY,SI,South Indian,I,Indian,Tropical,41,66,991,29JAN1984,04FEB1984,6,-14,55.3
1984,BETI,SP,South Pacific,P,Pacific,Not Reported,75,121,970,01FEB1984,05FEB1984,4,-18.2,163.8
1984,WILLY,SI,South Indian,I,Indian,Not Reported,92,148,960,02FEB1984,11FEB1984,9,-17,104.9
1984,HARVEY,SP,South Pacific,P,Pacific,Not Reported,69,111,980,03FEB1984,10FEB1984,7,-19.2,157.5
1984,JAMINY,SI,South Indian,I,Indian,Tropical,106,171,927,03FEB1984,24FEB1984,21,-20.3,79.4
1984,HAJA,SI,South Indian,I,Indian,Extratropical,60,97,976,07FEB1984,22FEB1984,15,-17.6,70.3
1984,IMBOA,SI,South Indian,I,Indian,Tropical,60,97,976,10FEB1984,21FEB1984,11,-23,40
1984,BOBBY,SI,South Indian,I,Indian,Not Reported,109,175,950,17FEB1984,23FEB1984,6,-20,111
1984,INGRID,SP,South Pacific,P,Pacific,Not Reported,75,121,975,20FEB1984,26FEB1984,6,-16.8,152.4
1984,CHLOE,SI,South Indian,I,Indian,Not Reported,104,167,955,25FEB1984,03MAR1984,7,-19.5,118.3
1984,FERDINAND,SI,South Indian,I,Indian,Not Reported,69,111,980,02MAR1984,04MAR1984,2,-11.9,134.3
1984,JIM,SP,South Pacific,P,Pacific,Not Reported,81,130,970,05MAR1984,11MAR1984,6,-14.8,135.5
1984,DARYL,SI,South Indian,I,Indian,Not Reported,104,167,955,06MAR1984,20MAR1984,14,-17.1,86
1984,CYRIL,SP,South Pacific,P,Pacific,Not Reported,52,84,987,16MAR1984,21MAR1984,5,-19.6,176.8
1984,KATHY,SP,South Pacific,P,Pacific,Not Reported,138,222,920,16MAR1984,23MAR1984,7,-15.1,137.6
1984,KAMISY,SI,South Indian,I,Indian,Tropical,106,171,927,03APR1984,16APR1984,13,-13.2,55
1984,LANCE,SP,South Pacific,P,Pacific,Not Reported,69,111,980,04APR1984,09APR1984,5,-26.7,155.4
1984,ALMA,EP,East Pacific,P,Pacific,Tropical,58,93,,17MAY1984,21MAY1984,4,9.5,-110.5
1984,BORIS,EP,East Pacific,P,Pacific,Tropical,75,121,,28MAY1984,18JUN1984,21,13.4,-97.1
1984,VERNON,WP,West Pacific,P,Pacific,Tropical,46,74,994,07JUN1984,11JUN1984,4,14.8,111.7
1984,CRISTINA,EP,East Pacific,P,Pacific,Tropical,104,167,,17JUN1984,26JUN1984,9,14.8,-110.2
1984,WYNNE,WP,West Pacific,P,Pacific,Tropical,63,101,980,18JUN1984,27JUN1984,9,22,123.3
1984,DOUGLAS,EP,East Pacific,P,Pacific,Tropical,144,232,,25JUN1984,06JUL1984,11,13.8,-121.8
1984,ELIDA,EP,East Pacific,P,Pacific,Tropical,132,212,,28JUN1984,08JUL1984,10,15.7,-112
1984,ALEX(-)1,WP,West Pacific,P,Pacific,Extratropical,92,148,960,01JUL1984,06JUL1984,5,21.6,121.6
1984,FAUSTO,EP,East Pacific,P,Pacific,Tropical,109,175,,03JUL1984,10JUL1984,7,18.2,-108.3
1984,BETTY,WP,West Pacific,P,Pacific,Extratropical,58,93,985,04JUL1984,10JUL1984,6,21.3,112.2
1984,CARY,WP,West Pacific,P,Pacific,Extratropical,92,148,955,06JUL1984,21JUL1984,15,21.9,144.5
1984,GENEVIEVE,EP,East Pacific,P,Pacific,Extratropical,115,185,,07JUL1984,14JUL1984,7,18.8,-107.8
1984,DINAH,WP,West Pacific,P,Pacific,Extratropical,115,185,915,24JUL1984,01AUG1984,8,22.8,153.7
1984,ED,WP,West Pacific,P,Pacific,Extratropical,92,148,950,24JUL1984,03AUG1984,10,30.5,128.3
1984,HERNAN,EP,East Pacific,P,Pacific,Tropical,52,84,,27JUL1984,01AUG1984,5,17.5,-117.6
1984,ISELLE,EP,East Pacific,P,Pacific,Tropical,132,212,,03AUG1984,12AUG1984,9,18.3,-115.5
1984,FREDA,WP,West Pacific,P,Pacific,Extratropical,58,93,985,04AUG1984,19AUG1984,15,21.3,125.3
1984,GERALD,WP,West Pacific,P,Pacific,Extratropical,63,101,980,15AUG1984,24AUG1984,9,18.3,116.1
1984,HOLLY,WP,West Pacific,P,Pacific,Extratropical,81,130,960,15AUG1984,23AUG1984,8,26.8,126.3
1984,JULIO,EP,East Pacific,P,Pacific,Tropical,63,101,,15AUG1984,20AUG1984,5,17.2,-105
1984,KELI,EP,East Pacific,P,Pacific,Tropical,115,185,,16AUG1984,22AUG1984,6,14.6,-169.5
1984,KENNA,EP,East Pacific,P,Pacific,Tropical,58,93,,16AUG1984,21AUG1984,5,12.2,-142.2
1984,LALA,EP,East Pacific,P,Pacific,Tropical,52,84,,23AUG1984,02SEP1984,10,12.8,-148.1
1984,IKE,WP,West Pacific,P,Pacific,Tropical,104,167,950,26AUG1984,06SEP1984,11,9.5,128
1984,JUNE,WP,West Pacific,P,Pacific,Extratropical,75,121,985,26AUG1984,03SEP1984,8,22,116.5
1984,LOWELL,EP,East Pacific,P,Pacific,Tropical,86,138,,26AUG1984,30AUG1984,4,17.8,-122.6
1984,ARTHUR,NA,North Atlantic,A,Atlantic,Tropical,52,84,1004,28AUG1984,05SEP1984,8,11.8,-55.8
1984,BERTHA,NA,North Atlantic,A,Atlantic,Tropical,40,64,1007,30AUG1984,04SEP1984,5,14.9,-45.3
1984,CESAR,NA,North Atlantic,A,Atlantic,Extratropical,58,93,989,31AUG1984,02SEP1984,2,46,-50.4
1984,MOKE,EP,East Pacific,P,Pacific,Tropical,52,84,,04SEP1984,05SEP1984,1,29.3,-178.7
1984,MARIE,EP,East Pacific,P,Pacific,Tropical,92,148,,05SEP1984,11SEP1984,6,23.4,-113.3
1984,DIANA,NA,North Atlantic,A,Atlantic,Extratropical,132,212,949,08SEP1984,16SEP1984,8,33.9,-77.7
1984,KELLY,WP,West Pacific,P,Pacific,Tropical,81,130,965,13SEP1984,19SEP1984,6,30.1,168.9
1984,EDOUARD,NA,North Atlantic,A,Atlantic,Tropical,63,101,998,14SEP1984,15SEP1984,1,20.3,-95.8
1984,NORBERT,EP,East Pacific,P,Pacific,Tropical,132,212,,14SEP1984,26SEP1984,12,17.3,-116.1
1984,FRAN,NA,North Atlantic,A,Atlantic,Tropical,63,101,994,15SEP1984,20SEP1984,5,18.4,-27.1
1984,GUSTAV,NA,North Atlantic,A,Atlantic,Tropical,52,84,1006,16SEP1984,19SEP1984,3,32.1,-64.7
1984,ODILE,EP,East Pacific,P,Pacific,Extratropical,104,167,,17SEP1984,23SEP1984,6,16.5,-100.7
1984,HORTENSE,NA,North Atlantic,A,Atlantic,Tropical,75,121,993,23SEP1984,02OCT1984,9,29.7,-60.8
1984,LYNN,WP,West Pacific,P,Pacific,Extratropical,52,84,998,23SEP1984,27SEP1984,4,17.3,113.3
1984,ISIDORE,NA,North Atlantic,A,Atlantic,Tropical,58,93,999,25SEP1984,01OCT1984,6,25.8,-79.1
1984,MAURY,WP,West Pacific,P,Pacific,Extratropical,58,93,990,26SEP1984,02OCT1984,6,23.9,151.9
1984,POLO,EP,East Pacific,P,Pacific,Tropical,115,185,,26SEP1984,03OCT1984,7,19.4,-114.1
1984,NINA,WP,West Pacific,P,Pacific,Extratropical,52,84,992,27SEP1984,02OCT1984,5,34.9,156.2
1984,JOSEPHINE,NA,North Atlantic,A,Atlantic,Extratropical,104,167,965,07OCT1984,21OCT1984,14,31.4,-71.7
1984,OGDEN,WP,West Pacific,P,Pacific,Extratropical,75,121,980,07OCT1984,10OCT1984,3,30.7,159.9
1984,RACHEL,EP,East Pacific,P,Pacific,Tropical,63,101,,07OCT1984,16OCT1984,9,12.6,-105.9
1984,PHYLLIS,WP,West Pacific,P,Pacific,Extratropical,75,121,975,09OCT1984,14OCT1984,5,23.8,151.1
1984,ROY,WP,West Pacific,P,Pacific,Tropical,46,74,996,09OCT1984,14OCT1984,5,14.9,143.3
1984,SUSAN,WP,West Pacific,P,Pacific,Extratropical,46,74,996,10OCT1984,15OCT1984,5,12.5,109.9
1984,THAD,WP,West Pacific,P,Pacific,Extratropical,104,167,935,18OCT1984,25OCT1984,7,23.7,143.8
1984,VANESSA,WP,West Pacific,P,Pacific,Extratropical,138,222,880,22OCT1984,31OCT1984,9,14,137.2
1984,WARREN,WP,West Pacific,P,Pacific,Tropical,69,111,975,23OCT1984,02NOV1984,10,14.6,114.7
1984,AGNES,WP,West Pacific,P,Pacific,Tropical,121,195,925,31OCT1984,09NOV1984,9,11.1,125.7
1984,SIMON,EP,East Pacific,P,Pacific,Tropical,63,101,,31OCT1984,08NOV1984,8,15.3,-113.8
1984,KLAUS,NA,North Atlantic,A,Atlantic,Extratropical,92,148,971,05NOV1984,13NOV1984,8,19.9,-61.4
1984,BILL,WP,West Pacific,P,Pacific,Tropical,115,185,910,08NOV1984,23NOV1984,15,13.7,132.3
1984,CLARA,WP,West Pacific,P,Pacific,Extratropical,104,167,940,14NOV1984,23NOV1984,9,11.9,136.1
1984,DOYLE,WP,West Pacific,P,Pacific,Tropical,115,185,940,03DEC1984,12DEC1984,9,16.6,131
1984,LILI,NA,North Atlantic,A,Atlantic,Tropical,81,130,980,12DEC1984,24DEC1984,12,31.1,-52.4
1983,ARILISY,SI,South Indian,I,Indian,Not Reported,32,51,997,27OCT1982,31OCT1982,4,-9.8,55.2
1983,JOTI,SP,South Pacific,P,Pacific,Not Reported,69,111,975,31OCT1982,07NOV1982,7,-14.5,167.4
1983,KINA,SP,South Pacific,P,Pacific,Not Reported,46,74,990,06NOV1982,12NOV1982,6,-12.6,171.4
1983,BEMANY,SI,South Indian,I,Indian,Extratropical,71,114,966,01DEC1982,09DEC1982,8,-19.8,59.8
1983,LISA,SP,South Pacific,P,Pacific,Not Reported,69,111,975,10DEC1982,18DEC1982,8,-20,-154.3
1983,CLERA,SI,South Indian,I,Indian,Tropical,32,51,997,19DEC1982,20DEC1982,1,-14,66
1983,DADAFY,SI,South Indian,I,Indian,Tropical,60,97,976,24DEC1982,01JAN1983,8,-15.7,70.2
1983,JANE,SI,South Indian,I,Indian,Not Reported,104,167,947,02JAN1983,10JAN1983,8,-19,119
1983,ELINAH,SI,South Indian,I,Indian,Tropical,71,114,966,09JAN1983,16JAN1983,7,-19,38.5
1983,DES,SP,South Pacific,P,Pacific,Not Reported,40,64,994,14JAN1983,23JAN1983,9,-18.8,153.3
1983,MARK,SP,South Pacific,P,Pacific,Not Reported,92,148,955,20JAN1983,01FEB1983,12,-16,172.7
